tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,203,221055,3,,Sina Herrmann,R,,GER,22.5,260598,,,Tessa Johanna Brockmann,R,,GER,18.5,6-2 6-7(1) 6-1,3,R16,,,,,,,,,,,,,,,,,,,,664,59,974,19
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,204,221062,8,,Marie Mettraux,U,,SUI,24.1,239102,,SE,Sara Svetac,U,,CRO,19.5,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,767,41,,
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,205,263818,,WC,Dora Miskovic,U,,CRO,16.6,215013,7,,Marcelina Podlinska,U,,POL,25.0,2-6 6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,834,32
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,206,264130,,Q,Anastasia Bertacchi,U,,ITA,,215971,4,,Ania Hertel,R,,POL,23.5,6-2 3-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,712,50
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,207,260541,6,,Weronika Ewald,R,,POL,18.2,220321,,Q,Jacquline Nylander Altelius,U,,SWE,23.4,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,734,46,1257,7
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,208,260966,,,Eleejah Inisan,U,,FRA,,220613,2,,Stephanie Judith Visscher,U,,NED,24.3,4-6 6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,1212,8,622,69
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,301,223399,5,,Selina Dal,U,,GER,22.4,216225,1,,Denisa Hindova,U,,CZE,21.8,6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,,720,49,535,96
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,302,221055,3,,Sina Herrmann,R,,GER,22.5,221062,8,,Marie Mettraux,U,,SUI,24.1,6-1 6-0,3,QF,,,,,,,,,,,,,,,,,,,,664,59,767,41
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,303,263818,,WC,Dora Miskovic,U,,CRO,16.6,264130,,Q,Anastasia Bertacchi,U,,ITA,,6-1 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,304,260541,6,,Weronika Ewald,R,,POL,18.2,260966,,,Eleejah Inisan,U,,FRA,,7-5 6-3,3,QF,,,,,,,,,,,,,,,,,,,,734,46,1212,8
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,401,221055,3,,Sina Herrmann,R,,GER,22.5,223399,5,,Selina Dal,U,,GER,22.4,6-4 6-1,3,SF,,,,,,,,,,,,,,,,,,,,664,59,720,49
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,402,260541,6,,Weronika Ewald,R,,POL,18.2,263818,,WC,Dora Miskovic,U,,CRO,16.6,6-2 6-1,3,SF,,,,,,,,,,,,,,,,,,,,734,46,,
2024-W-ITF-CRO-2024-006,W15 Bol,Clay,32,15,20240527,501,221055,3,,Sina Herrmann,R,,GER,22.5,260541,6,,Weronika Ewald,R,,POL,18.2,7-5 6-4,3,F,,,,,,,,,,,,,,,,,,,,664,59,734,46
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,102,239102,,WC,Sara Svetac,U,,CRO,19.7,211967,,,Nina Potocnik,R,,SLO,27.5,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,,991,17,705,47
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,103,215784,,Q,Anastasia Iamachkine,R,,PER,23.8,221348,,Q,Eva Garkusha,L,,RUS,22.5,3-6 6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,,877,27,930,22
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,106,211779,,,Yana Morderger,R,,GER,27.4,205792,,LL,Natalie Barbir,R,,AUS,34.4,6-0 6-0,3,R64,,,,,,,,,,,,,,,,,,,,706,47,,
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,107,216038,,LL,Kristina Novak,R,,SLO,24.0,211285,,,Tayisiya Morderger,L,,GER,27.4,7-6(5) 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,795,35
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,110,220827,,Q,Laura Mair,U,,ITA,21.5,221657,,Q,Camilla Zanolini,U,,ITA,21.3,5-7 6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,,815,32,921,23
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,111,206194,,,Gabriela Ce,L,,BRA,31.4,201664,,,Pemra Ozgen,R,170,TUR,38.2,6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,475,115,625,67
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,114,220757,,,Lia Karatancheva,U,,BUL,20.9,241022,,Q,Victoria Chramcova,U,,SVK,23.6,7-5 6-1,3,R64,,,,,,,,,,,,,,,,,,,,441,131,,
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,115,223087,,,Tara Wurth,R,,CRO,21.8,259979,,WC,Maria Ivankovic,U,,CRO,17.6,6-0 6-3,3,R64,,,,,,,,,,,,,,,,,,,,418,141,,
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,118,214653,,,Andreea Prisacariu,U,,ROU,24.4,223129,,,Michaela Laki,U,,GRE,19.3,6-0 6-3,3,R64,,,,,,,,,,,,,,,,,,,,465,120,564,82
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,119,220770,,,Eva Vedder,R,,NED,24.7,215021,,,Naima Karamoko,U,,SUI,26.8,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,349,176,744,42
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,122,220286,,Q,Gloria Ceschi,U,,ITA,26.2,206336,,,Julia Stamatova,L,,BUL,31.1,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,919,23,684,52
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,123,215878,,,Aurora Zantedeschi,R,,ITA,23.7,263818,,WC,Dora Miskovic,U,,CRO,16.8,6-2 6-0,3,R64,,,,,,,,,,,,,,,,,,,,401,149,1226,8
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,126,221139,,,Ziva Falkner,U,,SLO,22.0,267525,,WC,Ana Petkovic,U,,CRO,,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,,606,71,,
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,127,215693,,,Michaela Bayerlova,U,,CZE,25.6,215966,,Q,Maria Toma,U,,ROU,25.5,6-4 6-3,3,R64,,,,,,,,,,,,,,,,,,,,499,106,863,28
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,130,221150,,,Eszter Meri,U,,SVK,21.6,215293,,,Jana Bojovic,U,,SRB,25.2,7-6(5) 6-4,3,R64,,,,,,,,,,,,,,,,,,,,560,83,622,68
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,131,213972,,Q,Ines Ibbou,R,,ALG,25.5,263902,,WC,Luna Ivkovic,U,,CRO,,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,885,26,,
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,201,206417,1,,Leolia Jeanjean,R,,FRA,28.9,239102,,WC,Sara Svetac,U,,CRO,19.7,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,155,474,991,17
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,202,214541,13,,Fanny Stollar,R,172,HUN,25.7,215784,,Q,Anastasia Iamachkine,R,,PER,23.8,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,355,172,877,27
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,203,211809,11,,Daria Lodikova,R,,RUS,28.1,211779,,,Yana Morderger,R,,GER,27.4,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,337,185,706,47
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,204,222017,8,,Anouk Koevermans,R,,NED,20.5,216038,,LL,Kristina Novak,R,,SLO,24.0,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,236,310,,
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,205,239389,3,,Elena Pridankina,R,,RUS,18.9,220827,,Q,Laura Mair,U,,ITA,21.5,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,259,272,815,32
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,206,214301,14,,Tatiana Pieri,U,,ITA,25.3,206194,,,Gabriela Ce,L,,BRA,31.4,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,373,165,475,115
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,207,238075,9,,Petra Marcinko,U,,CRO,18.6,220757,,,Lia Karatancheva,U,,BUL,20.9,7-5 2-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,294,221,441,131
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,208,223087,,,Tara Wurth,R,,CRO,21.8,223321,5,,Sofia Costoulas,U,,BEL,19.3,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,418,141,273,248
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,209,223410,6,,Georgia Pedone,R,,ITA,19.9,214653,,,Andreea Prisacariu,U,,ROU,24.4,2-6 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,279,242,465,120
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,210,220716,12,,Oleksandra Oliynykova,R,,CRO,23.5,220770,,,Eva Vedder,R,,NED,24.7,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,338,185,349,176
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,211,220286,,Q,Gloria Ceschi,U,,ITA,26.2,221004,16,,Amarissa Kiara Toth,U,,HUN,21.4,6-1 3-6 5-2 RET,3,R32,,,,,,,,,,,,,,,,,,,,919,23,396,152
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,212,211063,4,,Valeriya Strakhova,R,,UKR,29.1,215878,,,Aurora Zantedeschi,R,,ITA,23.7,6-7(6) 6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,275,246,401,149
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,213,202688,7,,Isabella Shinikova,R,184,BUL,32.7,221139,,,Ziva Falkner,U,,SLO,22.0,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,297,218,606,71
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,214,220364,10,,Sapfo Sakellaridi,U,,GRE,21.3,215693,,,Michaela Bayerlova,U,,CZE,25.6,3-6 6-1 7-6(6),3,R32,,,,,,,,,,,,,,,,,,,,316,201,499,106
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,215,221150,,,Eszter Meri,U,,SVK,21.6,239475,15,,Victoria Mboko,R,,CAN,17.9,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,560,83,351,175
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,216,215572,2,,Nuria Brancaccio,R,,ITA,24.1,213972,,Q,Ines Ibbou,R,,ALG,25.5,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,245,295,885,26
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,301,206417,1,,Leolia Jeanjean,R,,FRA,28.9,214541,13,,Fanny Stollar,R,172,HUN,25.7,5-7 6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,155,474,355,172
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,302,222017,8,,Anouk Koevermans,R,,NED,20.5,211809,11,,Daria Lodikova,R,,RUS,28.1,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,236,310,337,185
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,303,239389,3,,Elena Pridankina,R,,RUS,18.9,214301,14,,Tatiana Pieri,U,,ITA,25.3,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,259,272,373,165
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,304,223087,,,Tara Wurth,R,,CRO,21.8,238075,9,,Petra Marcinko,U,,CRO,18.6,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,418,141,294,221
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,305,223410,6,,Georgia Pedone,R,,ITA,19.9,220716,12,,Oleksandra Oliynykova,R,,CRO,23.5,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,279,242,338,185
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,306,211063,4,,Valeriya Strakhova,R,,UKR,29.1,220286,,Q,Gloria Ceschi,U,,ITA,26.2,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,275,246,919,23
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,307,220364,10,,Sapfo Sakellaridi,U,,GRE,21.3,202688,7,,Isabella Shinikova,R,184,BUL,32.7,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,316,201,297,218
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,308,215572,2,,Nuria Brancaccio,R,,ITA,24.1,221150,,,Eszter Meri,U,,SVK,21.6,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,245,295,560,83
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,401,206417,1,,Leolia Jeanjean,R,,FRA,28.9,222017,8,,Anouk Koevermans,R,,NED,20.5,6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,,155,474,236,310
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,402,239389,3,,Elena Pridankina,R,,RUS,18.9,223087,,,Tara Wurth,R,,CRO,21.8,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,259,272,418,141
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,403,223410,6,,Georgia Pedone,R,,ITA,19.9,211063,4,,Valeriya Strakhova,R,,UKR,29.1,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,279,242,275,246
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,404,215572,2,,Nuria Brancaccio,R,,ITA,24.1,220364,10,,Sapfo Sakellaridi,U,,GRE,21.3,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,,245,295,316,201
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,501,239389,3,,Elena Pridankina,R,,RUS,18.9,206417,1,,Leolia Jeanjean,R,,FRA,28.9,6-3 6-3,3,SF,,,,,,,,,,,,,,,,,,,,259,272,155,474
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,502,223410,6,,Georgia Pedone,R,,ITA,19.9,215572,2,,Nuria Brancaccio,R,,ITA,24.1,7-6(4) 6-2,3,SF,,,,,,,,,,,,,,,,,,,,279,242,245,295
2024-W-ITF-CRO-2024-007,W50 Zagreb,Clay,48,50,20240805,601,223410,6,,Georgia Pedone,R,,ITA,19.9,239389,3,,Elena Pridankina,R,,RUS,18.9,2-6 6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,279,242,259,272
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,101,220662,,,Veronika Erjavec,R,,SLO,24.7,201549,1,,Petra Martic,R,181,CRO,33.6,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,193,376,102,684
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,102,211342,,Q,Gabriela Lee,L,,ROU,29.1,239156,,,Lucija Ciric Bagaric,R,,CRO,20.7,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,351,175,188,383
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,103,213779,,SE,Raluka Serban,R,,CYP,27.2,206194,,Q,Gabriela Ce,L,,BRA,31.5,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,,249,283,422,139
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,104,221985,5,,Darja Semenistaja,L,,LAT,22.0,223356,,WC,Ria Dernikovic,U,,CRO,19.0,6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,,138,530,,
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,105,215910,3,,Panna Udvardy,R,170,HUN,26.0,215166,,LL,Aneta Kladivova,R,,CZE,24.3,6-2 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,135,543,316,197
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,106,213998,,LL,Ipek Oz,U,,TUR,25.2,223333,,,Noma Noha Akugue,L,170,GER,20.8,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,247,286,206,343
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,107,204309,,Q,Stephanie Wagner,R,180,GER,30.0,223100,,Q,Marie Vogt,L,,GER,19.6,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,399,151,642,61
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,108,221911,8,,Selena Janicijevic,R,183,FRA,22.1,223087,,Q,Tara Wurth,R,,CRO,22.0,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,155,481,313,197
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,109,210303,,,Kathinka Von Deichmann,R,176,LIE,30.3,221039,7,,Elsa Jacquemot,R,,FRA,21.4,1-6 6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,172,432,149,506
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,110,206248,,WC,Iva Primorac,U,,CRO,28.4,222137,,Q,Dimitra Pavlou,R,,GRE,20.4,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,478,115,519,97
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,111,215572,,,Nuria Brancaccio,R,,ITA,24.2,206292,,,Astra Sharma,R,178,AUS,29.0,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,214,335,192,376
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,112,223331,4,,Anca Alexia Todoni,R,,ROU,19.9,211329,,WC,Tena Lukas,R,,CRO,29.3,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,136,540,250,283
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,113,239383,6,,Sara Bejlek,L,,CZE,18.6,261972,,LL,Tyra Caterina Grant,R,,USA,16.5,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,148,507,657,57
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,114,220716,,Q,Oleksandra Oliynykova,R,,CRO,23.7,220742,,,Leyre Romero Gormaz,L,,ESP,22.4,7-6(3) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,328,191,169,446
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,115,221139,,Q,Ziva Falkner,U,,SLO,22.2,221004,,LL,Amarissa Kiara Toth,U,,HUN,21.6,3-6 7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,576,77,426,138
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,116,236957,,WC,Lola Radivojevic,U,,SRB,19.7,203564,2,,Chloe Paquet,R,179,FRA,30.2,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,229,312,110,660
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,201,220662,,,Veronika Erjavec,R,,SLO,24.7,211342,,Q,Gabriela Lee,L,,ROU,29.1,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,193,376,351,175
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,202,221985,5,,Darja Semenistaja,L,,LAT,22.0,213779,,SE,Raluka Serban,R,,CYP,27.2,6-0 6-0,3,R16,,,,,,,,,,,,,,,,,,,,138,530,249,283
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,203,213998,,LL,Ipek Oz,U,,TUR,25.2,215910,3,,Panna Udvardy,R,170,HUN,26.0,6-2 1-6 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,247,286,135,543
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,204,204309,,Q,Stephanie Wagner,R,180,GER,30.0,221911,8,,Selena Janicijevic,R,183,FRA,22.1,6-2 4-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,399,151,155,481
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,205,210303,,,Kathinka Von Deichmann,R,176,LIE,30.3,206248,,WC,Iva Primorac,U,,CRO,28.4,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,172,432,478,115
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,206,215572,,,Nuria Brancaccio,R,,ITA,24.2,223331,4,,Anca Alexia Todoni,R,,ROU,19.9,6-3 4-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,214,335,136,540
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,207,239383,6,,Sara Bejlek,L,,CZE,18.6,220716,,Q,Oleksandra Oliynykova,R,,CRO,23.7,6-2 2-6 6-0,3,R16,,,,,,,,,,,,,,,,,,,,148,507,328,191
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,208,221139,,Q,Ziva Falkner,U,,SLO,22.2,236957,,WC,Lola Radivojevic,U,,SRB,19.7,6-7(6) 3-0 RET,3,R16,,,,,,,,,,,,,,,,,,,,576,77,229,312
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,301,221985,5,,Darja Semenistaja,L,,LAT,22.0,220662,,,Veronika Erjavec,R,,SLO,24.7,7-6(3) 7-6(6),3,QF,,,,,,,,,,,,,,,,,,,,138,530,193,376
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,302,213998,,LL,Ipek Oz,U,,TUR,25.2,204309,,Q,Stephanie Wagner,R,180,GER,30.0,6-2 1-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,,247,286,399,151
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,303,210303,,,Kathinka Von Deichmann,R,176,LIE,30.3,215572,,,Nuria Brancaccio,R,,ITA,24.2,7-5 6-1,3,QF,,,,,,,,,,,,,,,,,,,,172,432,214,335
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,304,239383,6,,Sara Bejlek,L,,CZE,18.6,221139,,Q,Ziva Falkner,U,,SLO,22.2,6-2 7-6(5),3,QF,,,,,,,,,,,,,,,,,,,,148,507,576,77
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,401,221985,5,,Darja Semenistaja,L,,LAT,22.0,213998,,LL,Ipek Oz,U,,TUR,25.2,6-3 5-7 6-3,3,SF,,,,,,,,,,,,,,,,,,,,138,530,247,286
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,402,239383,6,,Sara Bejlek,L,,CZE,18.6,210303,,,Kathinka Von Deichmann,R,176,LIE,30.3,6-1 6-1,3,SF,,,,,,,,,,,,,,,,,,,,148,507,172,432
2024-W-ITF-CRO-2024-008,W75 Sibenik,Clay,32,75,20240930,501,239383,6,,Sara Bejlek,L,,CZE,18.6,221985,5,,Darja Semenistaja,L,,LAT,22.0,6-2 6-0,3,F,,,,,,,,,,,,,,,,,,,,148,507,138,530
2024-W-ITF-CRO-2024-009,W15 Bol,Clay,32,15,20241014,101,221139,1,,Ziva Falkner,U,,SLO,22.2,260277,,,Suana Tucakovic,U,,BIH,19.9,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,525,93,927,22
2024-W-ITF-CRO-2024-009,W15 Bol,Clay,32,15,20241014,102,223356,,WC,Ria Dernikovic,U,,CRO,19.1,222177,,Q,Sara Mikaca,U,,BIH,,2-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2024-W-ITF-CRO-2024-009,W15 Bol,Clay,32,15,20241014,103,220494,,,Arina Gabriela Vasilescu,U,,ROU,27.6,266669,,Q,Friederike Nolte,U,,GER,,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,870,27,1310,5
2024-W-ITF-CRO-2024-009,W15 Bol,Clay,32,15,20241014,104,256673,7,,Francesca Pace,U,,ITA,19.1,214460,,,Manca Pislak,L,,SLO,27.0,0-6 6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,757,39,1133,11
2024-W-ITF-CRO-2024-009,W15 Bol,Clay,32,15,20241014,105,221055,3,,Sina Herrmann,R,,GER,22.9,257886,,Q,Magdalena Smekalova,U,,CZE,18.7,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,610,67,,
2024-W-ITF-CRO-2024-009,W15 Bol,Clay,32,15,20241014,106,260261,,Q,Patricia Georgiana Goina,U,,ROU,19.5,263902,,WC,Luna Ivkovic,U,,CRO,,1-6 6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2024-W-ITF-CRO-2024-009,W15 Bol,Clay,32,15,20241014,107,266431,,,Gaia Maduzzi,U,,ITA,,267381,,Q,Noa Krznaric Uygungul,U,,CRO,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2024-W-ITF-CRO-2024-009,W15 Bol,Clay,32,15,20241014,108,215301,,,Irene Lavino,U,,ITA,26.0,210702,8,,Pauline Payet,R,,FRA,30.2,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,1039,16,821,31
2024-W-ITF-CRO-2024-009,W15 Bol,Clay,32,15,20241014,109,216256,6,,Linda Sevcikova,U,,CZE,26.3,213827,,,Magdalena Stoilkovska,R,,MKD,28.5,6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,,748,40,1193,10
2024-W-ITF-CRO-2024-009,W15 Bol,Clay,32,15,20241014,110,256686,,,Lucie Urbanova,U,,CZE,18.6,215505,,,Laura Svatikova,R,,SVK,30.4,3-6 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,967,20
