tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2023-W-ITF-AUS-04A-2023,W25 Swan Hill,Grass,32,25,20230220,303,215314,,,En Shuo Liang,U,,TPE,22.3,214535,,,Petra Hule,U,,AUS,23.9,6-2 4-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,,348,160,421,114
2023-W-ITF-AUS-04A-2023,W25 Swan Hill,Grass,32,25,20230220,304,201613,6,,Arina Rodionova,R,168,AUS,33.1,206374,,,Yafan Wang,R,170,CHN,28.8,6-4 6-0,3,QF,,,,,,,,,,,,,,,,,,,,319,183,431,110
2023-W-ITF-AUS-04A-2023,W25 Swan Hill,Grass,32,25,20230220,401,213666,7,,Maddison Inglis,R,171,AUS,25.1,206362,,,Naiktha Bains,R,174,GBR,25.1,7-5 6-2,3,SF,,,,,,,,,,,,,,,,,,,,335,170,359,151
2023-W-ITF-AUS-04A-2023,W25 Swan Hill,Grass,32,25,20230220,402,201613,6,,Arina Rodionova,R,168,AUS,33.1,215314,,,En Shuo Liang,U,,TPE,22.3,6-4 3-1 RET,3,SF,,,,,,,,,,,,,,,,,,,,319,183,348,160
2023-W-ITF-AUS-04A-2023,W25 Swan Hill,Grass,32,25,20230220,501,201613,6,,Arina Rodionova,R,168,AUS,33.1,213666,7,,Maddison Inglis,R,171,AUS,25.1,6-4 6-3,3,F,,,,,,,,,,,,,,,,,,,,319,183,335,170
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,101,216265,1,,Olivia Gadecki,R,,AUS,20.8,222667,,Q,Monique Barry,L,,NZL,20.6,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,146,454,814,25
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,102,202640,,Q,Irina Ramialison,R,158,FRA,31.7,263652,,Q,Charlotte Vanstone Mcgrath,U,,AUS,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,103,215946,,,Ye Xin Ma,U,,CHN,23.7,259757,,Q,Erica Layton,U,,AUS,22.3,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,428,110,,
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,104,259858,,Q,Belle Thompson,U,,AUS,23.2,221883,7,,Talia Gibson,R,,AUS,18.6,6-2 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1278,4,340,161
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,105,215811,3,,Alexandra Bozovic,R,,AUS,24.0,215804,,,Kaylah Mcphee,U,,AUS,25.0,7-6(7) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,297,205,566,66
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,106,206374,,,Yafan Wang,R,170,CHN,28.8,216065,,,Elysia Bolton,R,,USA,22.9,5-7 6-4 4-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,584,60,636,49
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,107,214535,,,Petra Hule,U,,AUS,23.9,215440,,Q,Alicia Smith,U,,AUS,26.4,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,419,114,927,17
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,108,201613,5,,Arina Rodionova,R,168,AUS,33.2,215189,,,Alana Parnaby,R,,AUS,28.4,6-4 2-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,350,153,489,84
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,109,215314,8,,En Shuo Liang,U,,TPE,22.4,222696,,,Roopa Bains,R,,AUS,20.4,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,341,160,804,26
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,110,222878,,Q,Melisa Ercan,U,,TUR,17.4,212805,,SR,Paige Mary Hourigan,R,,NZL,26.0,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1140,8,872,20
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,111,220353,,,Lisa Mays,R,,AUS,22.3,259577,,WC,Zara Larke,U,,AUS,17.8,7-6(5) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,682,41,,
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,112,215018,4,,Destanee Aiava,R,175,AUS,22.8,223084,,WC,Milan Krish,U,,AUS,20.0,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,301,200,1089,10
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,113,206362,,,Naiktha Bains,R,174,GBR,25.1,221027,,LL,Anastasia Berezov,R,,AUS,19.2,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,358,151,,
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,114,222390,,,Ya Yi Yang,L,,TPE,18.7,213541,,,Alexandra Osborne,L,175,AUS,27.8,1-6 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,517,78,672,42
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,115,263644,,WC,Emerson Jones,R,,AUS,14.6,211544,,,Nagi Hanatani,R,,JPN,27.9,4-6 7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,427,110
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,116,220466,2,,Joanna Garland,R,,TPE,21.6,259580,,Q,Bridget Mihulka,U,,AUS,15.9,7-6(4) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,269,243,988,14
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,201,216265,1,,Olivia Gadecki,R,,AUS,20.8,202640,,Q,Irina Ramialison,R,158,FRA,31.7,6-7(6) 6-0 6-4,3,R16,,,,,,,,,,,,,,,,,,,,146,454,,
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,202,215946,,,Ye Xin Ma,U,,CHN,23.7,259858,,Q,Belle Thompson,U,,AUS,23.2,6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,,428,110,1278,4
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,203,206374,,,Yafan Wang,R,170,CHN,28.8,215811,3,,Alexandra Bozovic,R,,AUS,24.0,3-6 6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,584,60,297,205
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,204,201613,5,,Arina Rodionova,R,168,AUS,33.2,214535,,,Petra Hule,U,,AUS,23.9,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,350,153,419,114
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,205,215314,8,,En Shuo Liang,U,,TPE,22.4,222878,,Q,Melisa Ercan,U,,TUR,17.4,7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,,341,160,1140,8
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,206,220353,,,Lisa Mays,R,,AUS,22.3,215018,4,,Destanee Aiava,R,175,AUS,22.8,6-4 5-2 RET,3,R16,,,,,,,,,,,,,,,,,,,,682,41,301,200
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,207,222390,,,Ya Yi Yang,L,,TPE,18.7,206362,,,Naiktha Bains,R,174,GBR,25.1,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,517,78,358,151
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,208,220466,2,,Joanna Garland,R,,TPE,21.6,263644,,WC,Emerson Jones,R,,AUS,14.6,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,,269,243,,
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,301,216265,1,,Olivia Gadecki,R,,AUS,20.8,215946,,,Ye Xin Ma,U,,CHN,23.7,4-6 6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,146,454,428,110
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,302,206374,,,Yafan Wang,R,170,CHN,28.8,201613,5,,Arina Rodionova,R,168,AUS,33.2,7-6(4) 6-1,3,QF,,,,,,,,,,,,,,,,,,,,584,60,350,153
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,303,215314,8,,En Shuo Liang,U,,TPE,22.4,220353,,,Lisa Mays,R,,AUS,22.3,6-0 6-3,3,QF,,,,,,,,,,,,,,,,,,,,341,160,682,41
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,304,220466,2,,Joanna Garland,R,,TPE,21.6,222390,,,Ya Yi Yang,L,,TPE,18.7,6-0 6-3,3,QF,,,,,,,,,,,,,,,,,,,,269,243,517,78
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,401,206374,,,Yafan Wang,R,170,CHN,28.8,216265,1,,Olivia Gadecki,R,,AUS,20.8,6-2 2-6 7-6(8),3,SF,,,,,,,,,,,,,,,,,,,,584,60,146,454
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,402,220466,2,,Joanna Garland,R,,TPE,21.6,215314,8,,En Shuo Liang,U,,TPE,22.4,6-2 6-3,3,SF,,,,,,,,,,,,,,,,,,,,269,243,341,160
2023-W-ITF-AUS-05A-2023,W25 Swan Hill,Grass,32,25,20230227,501,220466,2,,Joanna Garland,R,,TPE,21.6,206374,,,Yafan Wang,R,170,CHN,28.8,6-3 4-6 7-6(7),3,F,,,,,,,,,,,,,,,,,,,,269,243,584,60
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,101,216265,1,,Olivia Gadecki,R,,AUS,20.8,220353,,LL,Lisa Mays,R,,AUS,22.4,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,144,454,679,41
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,102,222390,,,Ya Yi Yang,L,,TPE,18.7,222696,,Q,Roopa Bains,R,,AUS,20.4,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,517,78,806,26
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,103,214535,,,Petra Hule,U,,AUS,24.0,222667,,Q,Monique Barry,L,,NZL,20.7,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,406,123,764,31
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,104,215811,7,,Alexandra Bozovic,R,,AUS,24.0,206374,,,Yafan Wang,R,170,CHN,28.8,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,294,209,696,39
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,105,203435,4,,Dalila Jakupovic,R,178,SLO,31.9,206075,,,Hiroko Kuwata,R,,JPN,32.2,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,243,265,449,101
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,106,201595,,,Misaki Doi,L,159,JPN,31.8,211544,,,Nagi Hanatani,R,,JPN,28.0,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,308,193,430,110
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,107,213666,,,Maddison Inglis,R,171,AUS,25.1,215189,,,Alana Parnaby,R,,AUS,28.4,7-6(4) 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,310,192,481,88
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,108,215018,8,,Destanee Aiava,R,175,AUS,22.8,206362,,,Naiktha Bains,R,174,GBR,25.2,4-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,297,205,339,168
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,109,220466,6,,Joanna Garland,R,,TPE,21.6,215804,,Q,Kaylah Mcphee,U,,AUS,25.1,6-2 4-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,269,247,565,66
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,110,216065,,Q,Elysia Bolton,R,,USA,22.9,260171,,Q,Hayu Kinoshita,U,,JPN,16.3,6-2 6-7(6) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,634,49,710,37
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,111,214540,,,Chihiro Muramatsu,L,161,JPN,24.8,239397,,Q,Elena Micic,U,,AUS,18.6,0-6 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,433,108,,
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,112,211880,3,,Priscilla Hon,R,171,AUS,24.8,220392,,,Punnin Kovapitukted,U,,THA,20.0,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,189,343,521,76
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,113,211844,,,Haruka Kaji,R,,JPN,28.4,216044,5,,Yuki Naito,R,,JPN,22.0,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,322,181,248,261
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,114,203553,,Q,Riko Sawayanagi,R,163,JPN,28.3,202640,,,Irina Ramialison,R,158,FRA,31.7,7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,812,26,,
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,115,215314,,,En Shuo Liang,U,,TPE,22.4,221026,,Q,Zara Brankovic,U,,AUS,21.4,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,327,177,1151,8
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,116,201613,,,Arina Rodionova,R,168,AUS,33.2,215096,2,,Jaimee Fourlis,R,168,AUS,23.4,6-4 3-6 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,299,203,152,431
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,201,216265,1,,Olivia Gadecki,R,,AUS,20.8,222390,,,Ya Yi Yang,L,,TPE,18.7,7-5 6-0,3,R16,,,,,,,,,,,,,,,,,,,,144,454,517,78
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,202,214535,,,Petra Hule,U,,AUS,24.0,215811,7,,Alexandra Bozovic,R,,AUS,24.0,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,406,123,294,209
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,203,203435,4,,Dalila Jakupovic,R,178,SLO,31.9,201595,,,Misaki Doi,L,159,JPN,31.8,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,243,265,308,193
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,204,215018,8,,Destanee Aiava,R,175,AUS,22.8,213666,,,Maddison Inglis,R,171,AUS,25.1,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,297,205,310,192
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,205,220466,6,,Joanna Garland,R,,TPE,21.6,216065,,Q,Elysia Bolton,R,,USA,22.9,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,269,247,634,49
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,206,211880,3,,Priscilla Hon,R,171,AUS,24.8,214540,,,Chihiro Muramatsu,L,161,JPN,24.8,7-5 6-1,3,R16,,,,,,,,,,,,,,,,,,,,189,343,433,108
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,207,211844,,,Haruka Kaji,R,,JPN,28.4,203553,,Q,Riko Sawayanagi,R,163,JPN,28.3,6-2 4-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,,322,181,812,26
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,208,201613,,,Arina Rodionova,R,168,AUS,33.2,215314,,,En Shuo Liang,U,,TPE,22.4,6-4 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,,299,203,327,177
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,301,216265,1,,Olivia Gadecki,R,,AUS,20.8,214535,,,Petra Hule,U,,AUS,24.0,6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,,144,454,406,123
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,302,203435,4,,Dalila Jakupovic,R,178,SLO,31.9,215018,8,,Destanee Aiava,R,175,AUS,22.8,6-2 6-0,3,QF,,,,,,,,,,,,,,,,,,,,243,265,297,205
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,303,211880,3,,Priscilla Hon,R,171,AUS,24.8,220466,6,,Joanna Garland,R,,TPE,21.6,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,189,343,269,247
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,304,211844,,,Haruka Kaji,R,,JPN,28.4,201613,,,Arina Rodionova,R,168,AUS,33.2,3-6 6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,322,181,299,203
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,401,216265,1,,Olivia Gadecki,R,,AUS,20.8,203435,4,,Dalila Jakupovic,R,178,SLO,31.9,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,,144,454,243,265
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,402,211880,3,,Priscilla Hon,R,171,AUS,24.8,211844,,,Haruka Kaji,R,,JPN,28.4,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,,189,343,322,181
2023-W-ITF-AUS-06A-2023,W60 Canberra,Clay,32,60,20230313,501,211880,3,,Priscilla Hon,R,171,AUS,24.8,216265,1,,Olivia Gadecki,R,,AUS,20.8,4-6 6-2 6-4,3,F,,,,,,,,,,,,,,,,,,,,189,343,144,454
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,101,216265,1,,Olivia Gadecki,R,,AUS,20.9,215804,,Q,Kaylah Mcphee,U,,AUS,25.1,7-6(3) 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,144,460,553,70
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,102,202640,,,Irina Ramialison,R,158,FRA,31.7,215314,,,En Shuo Liang,U,,TPE,22.4,7-6(5) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1146,8,309,201
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,103,206362,,,Naiktha Bains,R,174,GBR,25.2,260369,,Q,Sara Nayar,R,,AUS,21.5,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,341,168,827,25
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,104,222390,,LL,Ya Yi Yang,L,,TPE,18.8,259577,,WC,Zara Larke,U,,AUS,17.9,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,471,93,,
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,105,213666,,,Maddison Inglis,R,171,AUS,25.1,211880,3,,Priscilla Hon,R,171,AUS,24.8,6-7(2) 7-6(5) 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,312,198,158,418
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,106,211844,,,Haruka Kaji,R,,JPN,28.4,211544,,,Nagi Hanatani,R,,JPN,28.0,4-6 7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,,298,209,431,110
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,107,201595,,,Misaki Doi,L,159,JPN,31.8,222667,,Q,Monique Barry,L,,NZL,20.7,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,317,195,722,37
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,108,221124,7,,Himeno Sakatsume,R,,JPN,21.6,220392,,,Punnin Kovapitukted,U,,THA,20.1,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,240,282,488,88
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,109,214535,,,Petra Hule,U,,AUS,24.0,215811,8,,Alexandra Bozovic,R,,AUS,24.0,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,374,143,287,216
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,110,260170,,JE,Sara Saito,R,,JPN,16.4,206075,,,Hiroko Kuwata,R,,JPN,32.2,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,675,43,455,97
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,111,216158,,Q,Mana Kawamura,U,,JPN,21.6,260171,,Q,Hayu Kinoshita,U,,JPN,16.3,7-6(10) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,804,27,680,42
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,112,203435,4,,Dalila Jakupovic,R,178,SLO,31.9,203553,,Q,Riko Sawayanagi,R,163,JPN,28.3,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,218,308,704,39
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,113,216044,5,,Yuki Naito,R,,JPN,22.0,213541,,Q,Alexandra Osborne,L,175,AUS,27.9,2-6 6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,253,262,679,42
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,114,215189,,,Alana Parnaby,R,,AUS,28.5,216065,,,Elysia Bolton,R,,USA,22.9,W/O,3,R32,,,,,,,,,,,,,,,,,,,,487,88,588,62
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,115,206374,,Q,Yafan Wang,R,170,CHN,28.8,214540,,,Chihiro Muramatsu,L,161,JPN,24.8,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,557,69,445,103
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,116,215096,2,,Jaimee Fourlis,R,168,AUS,23.5,215018,,,Destanee Aiava,R,175,AUS,22.8,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,169,389,306,202
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,201,216265,1,,Olivia Gadecki,R,,AUS,20.9,202640,,,Irina Ramialison,R,158,FRA,31.7,6-1 6-7(5) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,144,460,1146,8
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,202,206362,,,Naiktha Bains,R,174,GBR,25.2,222390,,LL,Ya Yi Yang,L,,TPE,18.8,4-6 7-6(6) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,341,168,471,93
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,203,213666,,,Maddison Inglis,R,171,AUS,25.1,211844,,,Haruka Kaji,R,,JPN,28.4,6-4 5-7 6-4,3,R16,,,,,,,,,,,,,,,,,,,,312,198,298,209
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,204,221124,7,,Himeno Sakatsume,R,,JPN,21.6,201595,,,Misaki Doi,L,159,JPN,31.8,4-6 6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,,240,282,317,195
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,205,214535,,,Petra Hule,U,,AUS,24.0,260170,,JE,Sara Saito,R,,JPN,16.4,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,374,143,675,43
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,206,203435,4,,Dalila Jakupovic,R,178,SLO,31.9,216158,,Q,Mana Kawamura,U,,JPN,21.6,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,218,308,804,27
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,207,215189,,,Alana Parnaby,R,,AUS,28.5,216044,5,,Yuki Naito,R,,JPN,22.0,6-4 5-7 6-1,3,R16,,,,,,,,,,,,,,,,,,,,487,88,253,262
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,208,206374,,Q,Yafan Wang,R,170,CHN,28.8,215096,2,,Jaimee Fourlis,R,168,AUS,23.5,4-6 7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,557,69,169,389
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,301,216265,1,,Olivia Gadecki,R,,AUS,20.9,206362,,,Naiktha Bains,R,174,GBR,25.2,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,144,460,341,168
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,302,221124,7,,Himeno Sakatsume,R,,JPN,21.6,213666,,,Maddison Inglis,R,171,AUS,25.1,6-7(4) 7-5 7-5,3,QF,,,,,,,,,,,,,,,,,,,,240,282,312,198
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,303,214535,,,Petra Hule,U,,AUS,24.0,203435,4,,Dalila Jakupovic,R,178,SLO,31.9,6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,,374,143,218,308
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,304,206374,,Q,Yafan Wang,R,170,CHN,28.8,215189,,,Alana Parnaby,R,,AUS,28.5,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,557,69,487,88
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,401,216265,1,,Olivia Gadecki,R,,AUS,20.9,221124,7,,Himeno Sakatsume,R,,JPN,21.6,6-2 2-6 6-4,3,SF,,,,,,,,,,,,,,,,,,,,144,460,240,282
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,402,206374,,Q,Yafan Wang,R,170,CHN,28.8,214535,,,Petra Hule,U,,AUS,24.0,7-5 6-0,3,SF,,,,,,,,,,,,,,,,,,,,557,69,374,143
2023-W-ITF-AUS-07A-2023,W60 Canberra,Clay,32,60,20230320,501,206374,,Q,Yafan Wang,R,170,CHN,28.8,216265,1,,Olivia Gadecki,R,,AUS,20.9,3-6 6-2 6-0,3,F,,,,,,,,,,,,,,,,,,,,557,69,144,460
2023-W-ITF-AUS-08A-2023,W15 Caloundra,Hard,32,15,20230724,101,259567,,,Stefani Webb,U,,AUS,18.3,215804,1,,Kaylah Mcphee,U,,AUS,25.4,6-4 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,1295,6,481,103
2023-W-ITF-AUS-08A-2023,W15 Caloundra,Hard,32,15,20230724,102,259579,,,Jelena Cvijanovic,U,,AUS,17.7,259885,,,Anja Nayar,U,,AUS,18.5,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1212,8,1123,11
